,FileName,XMin,XMax,YMin,YMax,ClassName,Prob
366,3f5bb8ab84349dbb.jpg,163,143,736,654,Dog,0.9988771080970764
367,3f5bb8ab84349dbb.jpg,470,102,756,490,Dog,0.9041145443916321
368,4053fe0388d328d4.jpg,122,81,962,634,Cat,0.9902656674385071
369,406aa3e8f478f948.jpg,238,218,357,456,Person,0.9768248200416565
370,406aa3e8f478f948.jpg,317,198,376,357,Person,0.9301815629005432
371,406aa3e8f478f948.jpg,277,198,396,357,Person,0.8011570572853088
372,410348fccbb38fa6.jpg,18,309,54,400,Person,0.9692749977111816
373,410348fccbb38fa6.jpg,509,127,582,309,Person,0.887218177318573
374,41931072886f8e9c.jpg,18,0,618,654,Cat,0.9963071346282959
375,41931072886f8e9c.jpg,0,36,1018,527,Cat,0.9830979704856873
376,41931072886f8e9c.jpg,72,127,945,636,Dog,0.8519022464752197
377,41931072886f8e9c.jpg,18,36,109,163,Person,0.8649889826774597
378,42113d4ea98235b5.jpg,72,18,655,710,Person,0.9948348999023438
379,42113d4ea98235b5.jpg,364,254,473,619,Person,0.8884261846542358
380,42113d4ea98235b5.jpg,254,54,528,509,Person,0.8724033832550049
381,42113d4ea98235b5.jpg,710,236,801,528,Person,0.8268067836761475
382,42113d4ea98235b5.jpg,655,127,783,382,Person,0.815601646900177
383,4321f39769509966.jpg,0,73,902,1049,Cat,0.9286062121391296
384,43547867681d1dd3.jpg,163,109,928,1174,Person,0.803001344203949
385,43547867681d1dd3.jpg,218,191,682,764,Dog,0.8614237904548645
386,439e699ae00de9e9.jpg,126,180,867,705,Cat,0.8449275493621826
387,43c608b47f5722a0.jpg,265,265,306,367,Person,0.9057705998420715
388,43c608b47f5722a0.jpg,20,204,1142,754,Person,0.8839778900146484
389,446b324508bf2f39.jpg,54,163,473,928,Person,0.9563060998916626
390,446b324508bf2f39.jpg,273,182,382,619,Person,0.8824838399887085
391,446b324508bf2f39.jpg,72,400,273,892,Person,0.8563655018806458
392,446b324508bf2f39.jpg,36,528,528,965,Person,0.8539116978645325
393,446b324508bf2f39.jpg,327,382,382,528,Person,0.8490679264068604
394,44cbec955f98cfdb.jpg,15,76,661,569,Cat,0.9932938814163208
395,44cbec955f98cfdb.jpg,138,276,846,584,Cat,0.8888255953788757
396,44e2b0d67ee528cf.jpg,0,36,835,653,Cat,0.9912210702896118
397,44ef665b43f9a816.jpg,292,200,712,675,Person,0.990984320640564
398,44ef665b43f9a816.jpg,584,237,694,456,Person,0.9441742897033691
399,44ef665b43f9a816.jpg,54,219,474,621,Person,0.9269455671310425
400,44ef665b43f9a816.jpg,219,0,255,36,Person,0.9254204630851746
401,44ef665b43f9a816.jpg,91,219,292,621,Person,0.9103707075119019
402,44ef665b43f9a816.jpg,968,18,1004,109,Person,0.8835447430610657
403,44ef665b43f9a816.jpg,493,182,730,639,Person,0.858462929725647
404,450747a0e5b6abb3.jpg,109,0,327,836,Person,0.9976702332496643
405,450747a0e5b6abb3.jpg,54,18,454,745,Person,0.9850730299949646
406,450747a0e5b6abb3.jpg,345,509,400,654,Person,0.9433431029319763
407,450747a0e5b6abb3.jpg,327,363,491,854,Dog,0.9139121770858765
408,452a80431bf423a5.jpg,20,40,757,716,Cat,0.9932189583778381
409,457d96d67240fdce.jpg,225,143,880,655,Cat,0.8502428531646729
410,45dd72b15614911a.jpg,0,225,798,962,Dog,0.9977027773857117
411,45dd72b15614911a.jpg,0,102,716,696,Cat,0.9264928698539734
412,45dd72b15614911a.jpg,20,532,81,593,Person,0.9877462387084961
413,45dd72b15614911a.jpg,40,512,81,573,Person,0.8560681939125061
414,45dd72b15614911a.jpg,696,0,778,204,Person,0.8264955878257751
415,45e2606c719ae968.jpg,327,102,1126,737,Dog,0.9605111479759216
416,45e2606c719ae968.jpg,81,143,491,778,Dog,0.8127362728118896
417,45e2606c719ae968.jpg,122,143,716,737,Cat,0.9671744704246521
418,45e2606c719ae968.jpg,245,143,1167,634,Cat,0.9028836488723755
419,470ed998f28a04b4.jpg,69,69,765,742,Person,0.9936200976371765
420,470ed998f28a04b4.jpg,162,208,510,742,Person,0.8526373505592346
421,470ed998f28a04b4.jpg,0,324,695,904,Dog,0.9024876952171326
422,473db29ffbeccf56.jpg,455,72,1001,764,Dog,0.9321228861808777
423,473db29ffbeccf56.jpg,400,54,983,619,Cat,0.8029698729515076
424,485fb30319e9acc2.jpg,18,72,619,710,Person,0.8117963075637817
425,48833f9f9dcb7701.jpg,80,161,612,547,Cat,0.9361993074417114
426,48833f9f9dcb7701.jpg,0,209,595,757,Cat,0.9291183352470398
427,48833f9f9dcb7701.jpg,16,515,450,1030,Dog,0.9834100604057312
428,48833f9f9dcb7701.jpg,0,257,612,1014,Dog,0.9684905409812927
429,4893ae07885ead79.jpg,273,365,493,730,Person,0.9567352533340454
430,4893ae07885ead79.jpg,328,383,456,621,Person,0.9450690746307373
431,491928bc5e8fc6e0.jpg,163,362,253,507,Person,0.8850475549697876
432,491928bc5e8fc6e0.jpg,870,362,888,398,Person,0.8773068189620972
433,491928bc5e8fc6e0.jpg,779,417,852,507,Person,0.8672782778739929
434,4948555c60bfc640.jpg,532,327,593,512,Person,0.8297489881515503
435,4afcef8c5f27af91.jpg,39,157,905,806,Cat,0.9332860112190247
436,4b57e9e5d0a79393.jpg,72,91,837,509,Dog,0.9435506463050842
437,4b57e9e5d0a79393.jpg,0,18,127,509,Person,0.8981223106384277
438,4b57e9e5d0a79393.jpg,0,0,91,200,Person,0.8889902234077454
439,4b84d216310bab97.jpg,71,47,686,828,Cat,0.9582991600036621
440,4c149c9b3bc6aa22.jpg,0,90,632,777,Dog,0.9976389408111572
441,4c149c9b3bc6aa22.jpg,0,18,759,488,Dog,0.9960529804229736
442,4c149c9b3bc6aa22.jpg,126,18,1048,668,Dog,0.9333189129829407
443,4c149c9b3bc6aa22.jpg,126,0,271,72,Person,0.8789430856704712
444,4c149c9b3bc6aa22.jpg,0,235,54,470,Person,0.8545163869857788
445,4c149c9b3bc6aa22.jpg,0,72,1012,488,Cat,0.8410070538520813
446,4ccac8ec59167da8.jpg,61,102,655,757,Dog,0.9607248306274414
447,4ccac8ec59167da8.jpg,143,286,778,675,Dog,0.929815948009491
448,4d2a188ad9f7b826.jpg,18,91,910,673,Cat,0.9981343150138855
449,4d2a188ad9f7b826.jpg,491,54,1001,564,Cat,0.9723260402679443
450,4d2a188ad9f7b826.jpg,54,18,619,564,Cat,0.9458694458007812
451,4d6cf952842bb528.jpg,840,0,943,61,Person,0.9584735035896301
452,4d6cf952842bb528.jpg,0,0,1148,799,Person,0.9582951068878174
453,4d6cf952842bb528.jpg,205,0,574,41,Person,0.8782853484153748
454,4ec7ade80935a800.jpg,81,54,1064,846,Cat,0.9623622894287109
455,4ec7ade80935a800.jpg,54,0,1037,1037,Dog,0.8447645306587219
456,4ecd70c54b31eeaa.jpg,276,0,1121,491,Dog,0.9375438690185547
457,4f0935445fd51222.jpg,327,40,716,819,Person,0.9705373048782349
458,4f0935445fd51222.jpg,143,0,962,634,Person,0.9542402625083923
459,4f0935445fd51222.jpg,245,20,696,512,Person,0.9310378432273865
460,4f0935445fd51222.jpg,348,389,450,573,Person,0.854885458946228
461,4f0935445fd51222.jpg,102,409,204,491,Person,0.8315141201019287
462,4f0935445fd51222.jpg,225,0,450,409,Person,0.8260740041732788
463,4f0935445fd51222.jpg,307,368,409,614,Person,0.8221822381019592
464,4f1798a65805ae46.jpg,60,60,967,766,Cat,0.9830482006072998
465,4f1798a65805ae46.jpg,362,181,987,665,Cat,0.8157854676246643
466,4f1798a65805ae46.jpg,403,161,987,665,Dog,0.8737480044364929
467,4f1798a65805ae46.jpg,40,20,524,887,Dog,0.8698594570159912
468,50328934ba066507.jpg,634,225,716,532,Person,0.9013988375663757
469,50678badb974c25d.jpg,798,389,860,512,Person,0.9152432680130005
470,507498049416618f.jpg,20,0,819,860,Person,0.993881106376648
471,50e2a809172d35f1.jpg,200,0,509,856,Person,0.996941864490509
472,50e2a809172d35f1.jpg,218,109,455,528,Person,0.9678873419761658
473,50e43ac6a225c4ee.jpg,102,737,225,1064,Person,0.9988647699356079
474,50e43ac6a225c4ee.jpg,40,491,573,1085,Person,0.9805011749267578
475,50e43ac6a225c4ee.jpg,102,593,696,962,Person,0.9763928651809692
476,50e43ac6a225c4ee.jpg,614,716,716,921,Person,0.9632461071014404
477,50e43ac6a225c4ee.jpg,40,614,61,675,Person,0.8995158076286316
478,50e43ac6a225c4ee.jpg,163,143,184,163,Person,0.8960002660751343
479,50e43ac6a225c4ee.jpg,430,184,819,983,Person,0.8814742565155029
480,5133a8c3f812da14.jpg,0,273,983,955,Dog,0.9712516069412231
481,5133a8c3f812da14.jpg,709,27,737,81,Person,0.8614256978034973
482,518884f911964bd4.jpg,0,272,272,472,Person,0.9489647150039673
483,518884f911964bd4.jpg,145,199,562,708,Person,0.9386686086654663
484,518884f911964bd4.jpg,127,127,908,635,Person,0.9094952940940857
485,518884f911964bd4.jpg,18,236,290,599,Person,0.8824713230133057
486,518884f911964bd4.jpg,199,508,254,653,Person,0.810276448726654
487,518884f911964bd4.jpg,181,272,254,326,Person,0.8094949126243591
488,518884f911964bd4.jpg,199,272,417,671,Person,0.8067675828933716
489,518884f911964bd4.jpg,526,236,853,526,Dog,0.8944012522697449
490,5190f8c23baef03a.jpg,109,0,1095,621,Cat,0.996360719203949
491,52467a779dec29c6.jpg,61,61,634,860,Cat,0.9889261722564697
492,52467a779dec29c6.jpg,471,122,1024,675,Cat,0.9430217146873474
493,52467a779dec29c6.jpg,81,102,1146,778,Cat,0.9005495309829712
494,5249430bd23412ae.jpg,40,143,1044,778,Cat,0.9846428036689758
495,5249430bd23412ae.jpg,40,61,778,573,Dog,0.8158034086227417
496,53560da9d4e0fa9c.jpg,509,0,928,692,Person,0.978025496006012
497,53560da9d4e0fa9c.jpg,346,0,528,309,Person,0.968731701374054
498,53560da9d4e0fa9c.jpg,692,0,856,418,Person,0.9379616975784302
499,53560da9d4e0fa9c.jpg,728,18,819,218,Person,0.9008564949035645
500,53560da9d4e0fa9c.jpg,309,0,564,491,Person,0.8964548110961914
501,53560da9d4e0fa9c.jpg,163,145,218,236,Person,0.8073001503944397
502,53560da9d4e0fa9c.jpg,163,291,473,637,Dog,0.9262527227401733
503,53560da9d4e0fa9c.jpg,182,327,455,601,Cat,0.8586432337760925
504,538670c7d404556d.jpg,254,382,619,692,Cat,0.962769091129303
505,538670c7d404556d.jpg,364,163,728,473,Cat,0.870928943157196
506,538670c7d404556d.jpg,291,54,837,764,Person,0.9119289517402649
507,540ab95f1d8f429a.jpg,440,238,458,385,Person,0.9137309193611145
508,540ab95f1d8f429a.jpg,513,128,990,733,Person,0.8843518495559692
509,540ab95f1d8f429a.jpg,73,18,495,513,Person,0.8750740885734558
510,540ab95f1d8f429a.jpg,587,220,715,385,Person,0.850663959980011
511,5444f9fe1418d88e.jpg,455,273,564,437,Person,0.9956698417663574
512,5444f9fe1418d88e.jpg,455,218,601,546,Person,0.991278350353241
513,5444f9fe1418d88e.jpg,710,273,783,437,Person,0.9735740423202515
514,5444f9fe1418d88e.jpg,746,291,801,346,Person,0.9680815935134888
515,5444f9fe1418d88e.jpg,200,236,309,473,Person,0.9614776372909546
516,5444f9fe1418d88e.jpg,145,127,965,655,Person,0.9379732608795166
517,5444f9fe1418d88e.jpg,218,218,418,601,Person,0.8882407546043396
518,55141b95c4984ac7.jpg,450,552,491,614,Person,0.9899901151657104
519,55141b95c4984ac7.jpg,266,552,286,634,Person,0.9845945835113525
520,56b580cb910c098e.jpg,0,45,820,775,Cat,0.9844414591789246
521,5791c4164520f708.jpg,408,175,506,233,Person,0.8216594457626343
522,580fb456f3197225.jpg,0,348,61,471,Person,0.8058406710624695
523,583dbaa660e64d58.jpg,675,76,814,460,Person,0.9909092783927917
524,583dbaa660e64d58.jpg,583,215,614,291,Person,0.9864938259124756
525,583dbaa660e64d58.jpg,706,122,767,245,Person,0.9510127902030945
526,583dbaa660e64d58.jpg,353,61,430,153,Person,0.8759056329727173
527,583dbaa660e64d58.jpg,307,30,430,368,Person,0.8280864953994751
528,589591c19484b38f.jpg,18,127,455,692,Person,0.9786733984947205
529,589591c19484b38f.jpg,582,127,983,673,Person,0.9561014175415039
530,589591c19484b38f.jpg,491,437,582,491,Person,0.9485478401184082
531,589591c19484b38f.jpg,837,400,1019,673,Person,0.8750259876251221
532,58f998b37120a1f4.jpg,109,191,983,764,Cat,0.9013293981552124
533,596cc66220d1ab7e.jpg,675,327,778,430,Person,0.8973441123962402
534,596cc66220d1ab7e.jpg,143,204,245,491,Person,0.8769301772117615
535,597bf4b860d21bfc.jpg,218,54,1056,728,Cat,0.9642042517662048
536,597bf4b860d21bfc.jpg,18,109,783,637,Cat,0.848017156124115
537,597bf4b860d21bfc.jpg,54,72,928,673,Dog,0.8514596819877625
538,59dec5b28ebc3563.jpg,0,163,617,835,Cat,0.9914258718490601
539,59dec5b28ebc3563.jpg,0,381,653,1035,Cat,0.9494297504425049
540,59e954411077ea5f.jpg,90,90,635,744,Person,0.927789032459259
541,59e954411077ea5f.jpg,163,108,889,581,Person,0.8833391070365906
542,59e954411077ea5f.jpg,181,163,780,599,Dog,0.9392226338386536
543,5a755b177eb8856b.jpg,0,136,1092,901,Cat,0.9834809899330139
544,5aa447ec1e067aaa.jpg,27,27,864,756,Cat,0.9279766082763672
545,5abcf722e25bdda2.jpg,286,614,307,696,Person,0.9383584260940552
546,5abcf722e25bdda2.jpg,122,634,163,737,Person,0.8841560482978821
547,5abcf722e25bdda2.jpg,81,634,122,696,Person,0.8623867034912109
548,5abcf722e25bdda2.jpg,163,532,286,737,Person,0.8573979139328003
549,5abcf722e25bdda2.jpg,20,20,102,122,Person,0.8294100761413574
550,5abcf722e25bdda2.jpg,122,655,143,716,Person,0.8005653619766235
551,5acd67f96e4b014a.jpg,163,0,757,696,Cat,0.9698142409324646
552,5af1f54a05c4f68f.jpg,236,564,273,601,Person,0.8702147006988525
553,5af1f54a05c4f68f.jpg,236,546,291,619,Person,0.8061754703521729
554,5b2de8047aadfe1d.jpg,191,68,983,491,Cat,0.9987971782684326
555,5b2de8047aadfe1d.jpg,0,81,614,477,Cat,0.9939302206039429
556,5b2de8047aadfe1d.jpg,559,81,1064,491,Cat,0.9312883019447327
557,5bb8008e947914c4.jpg,0,0,710,655,Cat,0.9995104074478149
558,5bb8008e947914c4.jpg,54,254,928,601,Cat,0.9249887466430664
559,5bd98ba0763714f7.jpg,0,0,40,61,Person,0.8317273259162903
560,5bd98ba0763714f7.jpg,0,20,102,204,Person,0.8233389854431152
561,5bd98ba0763714f7.jpg,245,573,552,778,Dog,0.9513686895370483
562,5bd98ba0763714f7.jpg,409,593,552,757,Dog,0.8022835850715637
563,5cbda464bf069c3e.jpg,450,506,2140,2196,Cat,0.9536400437355042
564,5cbda464bf069c3e.jpg,1745,0,2196,619,Person,0.8202207088470459
565,5d1c0cca66819d40.jpg,122,102,983,675,Cat,0.9874866008758545
566,5d62415e79b59331.jpg,435,163,780,454,Dog,0.9842880964279175
567,5d62415e79b59331.jpg,435,0,526,217,Person,0.9875675439834595
568,5d62415e79b59331.jpg,36,90,90,163,Person,0.9432280659675598
569,5d62415e79b59331.jpg,871,127,998,272,Person,0.8808437585830688
570,5d62415e79b59331.jpg,889,145,926,199,Person,0.8431547284126282
571,5d62415e79b59331.jpg,18,54,108,254,Person,0.8297864198684692
572,5ea1d197064d0307.jpg,72,54,965,637,Cat,0.9988435506820679
573,5f92bb9efda18e99.jpg,127,36,799,653,Person,0.9947983026504517
574,5f92bb9efda18e99.jpg,308,108,998,708,Person,0.8552367687225342
575,5fc147efbc4d1c37.jpg,629,399,675,476,Person,0.9302822351455688
576,5fc147efbc4d1c37.jpg,491,460,568,537,Person,0.848398745059967
577,602987037c8e0dd9.jpg,0,40,102,348,Person,0.9944363832473755
578,602987037c8e0dd9.jpg,20,40,307,675,Person,0.9368402361869812
579,602987037c8e0dd9.jpg,471,430,532,552,Person,0.8860992789268494
580,6040bde0e5b82557.jpg,307,286,839,696,Dog,0.9992320537567139
581,6040bde0e5b82557.jpg,122,143,983,757,Dog,0.994252622127533
582,6040bde0e5b82557.jpg,20,61,716,614,Dog,0.9781524538993835
583,6040bde0e5b82557.jpg,225,102,1105,675,Cat,0.8129258751869202
584,6075064a99c9bd75.jpg,90,289,542,723,Dog,0.9435398578643799
585,6075064a99c9bd75.jpg,271,524,361,668,Person,0.8413715362548828
586,6075064a99c9bd75.jpg,325,488,361,542,Person,0.823634684085846
587,609547e61b8020fd.jpg,737,518,819,655,Person,0.9620822668075562
588,609547e61b8020fd.jpg,819,491,901,628,Person,0.9250157475471497
589,609547e61b8020fd.jpg,436,846,546,983,Person,0.9076725244522095
590,609547e61b8020fd.jpg,0,546,109,682,Person,0.8867291808128357
591,609547e61b8020fd.jpg,409,245,464,382,Person,0.8484960794448853
592,609547e61b8020fd.jpg,218,409,409,573,Dog,0.9662100672721863
593,609547e61b8020fd.jpg,136,409,464,628,Dog,0.8418234586715698
594,60aa3d332737dd99.jpg,732,329,897,586,Person,0.9655013680458069
595,60aa3d332737dd99.jpg,714,348,806,476,Person,0.9400505423545837
596,60aa3d332737dd99.jpg,915,403,952,457,Person,0.9092070460319519
597,60aa3d332737dd99.jpg,457,219,512,348,Person,0.8453391194343567
598,60aa3d332737dd99.jpg,787,329,861,567,Person,0.8329565525054932
599,60aa3d332737dd99.jpg,164,311,183,348,Person,0.818725049495697
600,60aa3d332737dd99.jpg,732,329,842,512,Person,0.8092029690742493
601,61640e004a4eebdf.jpg,0,109,673,655,Cat,0.9992209672927856
602,61640e004a4eebdf.jpg,309,109,655,400,Cat,0.8010085225105286
603,6166c973263cfc2e.jpg,122,40,1167,778,Cat,0.8381743431091309
604,6167d257fadcdbb3.jpg,436,254,600,600,Person,0.9879258871078491
605,6167d257fadcdbb3.jpg,472,272,545,600,Person,0.8904621005058289
606,6167d257fadcdbb3.jpg,581,290,672,381,Person,0.8607978820800781
607,61d10de4bdd2828d.jpg,163,163,901,757,Person,0.9947378039360046
608,61d80353b3677771.jpg,72,108,562,581,Dog,0.9970272183418274
609,61d80353b3677771.jpg,108,108,381,490,Dog,0.9922059178352356
610,61d80353b3677771.jpg,980,18,998,72,Person,0.929920494556427
611,61d80353b3677771.jpg,962,0,998,54,Person,0.9136233329772949
612,62e11bb4f53ff240.jpg,0,81,778,737,Person,0.99184250831604
613,62e11bb4f53ff240.jpg,0,0,40,61,Person,0.908320426940918
614,62e11bb4f53ff240.jpg,0,0,61,102,Person,0.8909163475036621
615,62e11bb4f53ff240.jpg,0,61,81,368,Person,0.858391284942627
616,62e11bb4f53ff240.jpg,286,184,901,716,Dog,0.8427319526672363
617,62f6fe5108ae4a73.jpg,327,102,696,921,Person,0.9520973563194275
618,638512a5c06f7a5b.jpg,27,136,873,819,Dog,0.9813985228538513
619,63f9cf594a88628a.jpg,27,327,573,1064,Dog,0.9366839528083801
620,63f9cf594a88628a.jpg,737,928,791,1010,Person,0.9594901204109192
621,63f9cf594a88628a.jpg,600,354,682,546,Person,0.9297956228256226
622,63f9cf594a88628a.jpg,709,327,983,682,Person,0.8298007249832153
623,6417a66954aadd1c.jpg,491,266,1003,778,Person,0.9887135028839111
624,64735af0b6d1afdd.jpg,472,90,745,745,Person,0.9749250411987305
625,64735af0b6d1afdd.jpg,200,236,472,745,Person,0.961398184299469
626,64735af0b6d1afdd.jpg,491,127,691,563,Person,0.9466959238052368
627,64735af0b6d1afdd.jpg,800,272,963,691,Person,0.9185617566108704
628,64735af0b6d1afdd.jpg,763,327,836,454,Person,0.8945561051368713
629,64735af0b6d1afdd.jpg,181,109,618,745,Person,0.8552303314208984
630,64735af0b6d1afdd.jpg,818,309,891,509,Person,0.8422180414199829
631,64735af0b6d1afdd.jpg,200,254,363,654,Person,0.8222945332527161
632,652d321135b62df6.jpg,68,34,802,648,Cat,0.9726277589797974
633,652d321135b62df6.jpg,290,85,921,529,Cat,0.96482253074646
634,652d321135b62df6.jpg,0,17,443,512,Dog,0.8564167618751526
635,666de8b19857753e.jpg,102,307,901,1024,Person,0.9840793013572693
636,666de8b19857753e.jpg,0,491,757,921,Person,0.939947783946991
637,666de8b19857753e.jpg,0,102,983,860,Person,0.8945676684379578
638,666de8b19857753e.jpg,143,512,204,634,Person,0.8446906805038452
639,666de8b19857753e.jpg,368,512,471,757,Person,0.8435680866241455
640,666de8b19857753e.jpg,450,368,798,962,Person,0.8279309272766113
641,666de8b19857753e.jpg,143,491,266,634,Person,0.8127179145812988
642,666de8b19857753e.jpg,122,471,204,716,Person,0.8092024922370911
643,6675176da69a3268.jpg,368,204,880,696,Cat,0.8702820539474487
644,6675176da69a3268.jpg,20,40,368,798,Person,0.9138762354850769
645,6675176da69a3268.jpg,40,20,245,573,Person,0.8463624715805054
646,6675176da69a3268.jpg,614,143,737,389,Person,0.8013833165168762
647,66b49eb095e5bbd4.jpg,54,163,409,491,Dog,0.9648310542106628
648,66b49eb095e5bbd4.jpg,791,0,846,109,Person,0.9655003547668457
649,671f0c7b81aaccc4.jpg,143,122,737,675,Dog,0.9980000853538513
650,680739f68b47f6ce.jpg,46,30,629,583,Dog,0.905120313167572
651,680739f68b47f6ce.jpg,599,15,614,61,Person,0.9787929654121399
652,680739f68b47f6ce.jpg,752,199,1013,399,Person,0.8916597962379456
653,680d6f8ebc338b54.jpg,18,163,691,672,Dog,0.9768913388252258
654,680d6f8ebc338b54.jpg,363,218,1036,672,Cat,0.9776821732521057
655,6820a6df86f718b1.jpg,91,54,619,746,Person,0.9990648627281189
656,6820a6df86f718b1.jpg,327,54,710,564,Person,0.9109377264976501
657,6820a6df86f718b1.jpg,0,72,72,382,Person,0.8948783874511719
658,6820a6df86f718b1.jpg,72,218,346,728,Person,0.8263885974884033
659,6820a6df86f718b1.jpg,109,582,509,983,Cat,0.9405038952827454
660,687accc31f524cb3.jpg,201,201,1062,751,Cat,0.9533641338348389
661,687accc31f524cb3.jpg,128,0,1154,714,Person,0.943332850933075
662,68cced0dd5aab3de.jpg,145,36,852,580,Cat,0.9942014813423157
663,68cced0dd5aab3de.jpg,54,181,1033,652,Cat,0.9427181482315063
664,698e8ddd0c5d8547.jpg,658,329,676,365,Person,0.9544004201889038
665,698e8ddd0c5d8547.jpg,201,91,420,585,Person,0.945823609828949
666,698e8ddd0c5d8547.jpg,201,0,493,969,Person,0.9329323768615723
667,698e8ddd0c5d8547.jpg,237,201,347,420,Person,0.9028550982475281
668,698e8ddd0c5d8547.jpg,439,237,493,310,Person,0.8223299980163574
669,6a34dcb51e355ee6.jpg,310,36,328,91,Person,0.9054057598114014
670,6acc5ad3f5cfa843.jpg,225,81,983,737,Person,0.9285955429077148
671,6acc5ad3f5cfa843.jpg,675,0,1003,716,Person,0.8771470189094543
672,6b34b5cf0fd094f9.jpg,286,184,327,245,Person,0.9646324515342712
673,6b34b5cf0fd094f9.jpg,122,122,880,532,Person,0.9217802882194519
674,6b34b5cf0fd094f9.jpg,266,163,471,512,Person,0.8633772730827332
675,6b34b5cf0fd094f9.jpg,0,0,20,81,Person,0.8044930696487427
676,6b48be45b53ed6fe.jpg,54,163,1119,928,Cat,0.9621332287788391
677,6b48be45b53ed6fe.jpg,354,163,955,682,Cat,0.8620158433914185
678,6b52c5a6eacff0ba.jpg,778,163,901,491,Person,0.934171736240387
679,6b52c5a6eacff0ba.jpg,757,163,1024,532,Person,0.9296298623085022
680,6b52c5a6eacff0ba.jpg,20,266,798,737,Person,0.9177266359329224
681,6b52c5a6eacff0ba.jpg,737,143,921,614,Person,0.870721697807312
682,6b52c5a6eacff0ba.jpg,348,307,593,778,Person,0.8654842376708984
683,6b5fd6909fe07246.jpg,44,88,1171,707,Dog,0.9901106953620911
684,6b5fd6909fe07246.jpg,331,420,486,751,Person,0.8780738115310669
685,6b5fd6909fe07246.jpg,265,442,530,795,Person,0.8496400117874146
686,6c1e664e0d859216.jpg,438,134,859,623,Cat,0.979555070400238
687,6c1e664e0d859216.jpg,252,151,994,522,Cat,0.9613073468208313
688,6c1e664e0d859216.jpg,50,219,404,455,Dog,0.9573720693588257
689,6c485e0258203b76.jpg,942,108,1033,344,Person,0.9023360013961792
690,6ce353ae1607ce6c.jpg,40,225,102,491,Person,0.9821011424064636
691,6ce353ae1607ce6c.jpg,61,143,163,491,Person,0.9709984660148621
692,6ce353ae1607ce6c.jpg,61,204,122,471,Person,0.9675034284591675
693,6ce353ae1607ce6c.jpg,122,266,184,389,Person,0.9140588641166687
694,6ce353ae1607ce6c.jpg,409,184,491,245,Person,0.8195380568504333
695,6ce353ae1607ce6c.jpg,61,184,102,266,Person,0.817552387714386
696,6cef177755450d47.jpg,18,338,545,789,Person,0.9884722828865051
697,6cef177755450d47.jpg,225,394,357,676,Person,0.9435500502586365
698,6cef177755450d47.jpg,131,338,432,695,Person,0.9121976494789124
699,6cef177755450d47.jpg,319,375,394,526,Person,0.9023355841636658
700,6cef177755450d47.jpg,0,319,789,1033,Person,0.811042070388794
701,6d39c73cc78d98ae.jpg,471,122,532,266,Person,0.9984305500984192
702,6d39c73cc78d98ae.jpg,409,348,634,860,Person,0.9932689070701599
703,6d39c73cc78d98ae.jpg,81,0,491,962,Person,0.992965579032898
704,6d39c73cc78d98ae.jpg,0,512,81,675,Person,0.9239158630371094
705,6d39c73cc78d98ae.jpg,266,122,696,1064,Person,0.9142355918884277
706,6d39c73cc78d98ae.jpg,61,184,122,245,Person,0.8497388362884521
707,6d39c73cc78d98ae.jpg,491,122,552,245,Person,0.8334780931472778
708,6d7e95882c9786b3.jpg,143,184,634,757,Cat,0.9963956475257874
709,6d7e95882c9786b3.jpg,20,122,880,839,Cat,0.9435964226722717
710,6da057115bbb2707.jpg,213,77,794,717,Cat,0.9745005369186401
711,6da057115bbb2707.jpg,368,38,1008,639,Cat,0.8612935543060303
712,6dcfcc2dfe959b15.jpg,18,200,437,892,Person,0.9570476412773132
713,6dcfcc2dfe959b15.jpg,418,0,692,837,Person,0.8756993412971497
714,6e02947839f85b4c.jpg,163,122,778,716,Dog,0.995119571685791
715,6e02947839f85b4c.jpg,204,102,655,512,Dog,0.9050531983375549
716,6e02947839f85b4c.jpg,20,307,61,471,Person,0.93361496925354
717,6e02947839f85b4c.jpg,81,81,348,593,Person,0.814384937286377
718,6eee9829c2dce8eb.jpg,593,409,757,798,Dog,0.9187003374099731
719,6eee9829c2dce8eb.jpg,614,327,655,389,Person,0.8599859476089478
720,6eee9829c2dce8eb.jpg,286,102,368,286,Person,0.8588417768478394
721,6f0508e89e506727.jpg,367,40,960,776,Person,0.8187606930732727
722,6f0508e89e506727.jpg,40,20,817,633,Dog,0.8789351582527161
723,6f11c9494a13cb50.jpg,0,81,1119,1010,Cat,0.9821792244911194
724,6f11c9494a13cb50.jpg,464,81,1037,1010,Cat,0.8973082304000854
725,6f876812e150ec39.jpg,273,127,601,673,Person,0.9818939566612244
726,6f876812e150ec39.jpg,0,254,54,346,Person,0.9605807065963745
727,6f876812e150ec39.jpg,400,109,564,601,Person,0.9001085758209229
728,6f876812e150ec39.jpg,0,182,54,273,Person,0.899701714515686
729,6f876812e150ec39.jpg,309,491,418,655,Person,0.8573684692382812
730,6f8d919f6584ffd8.jpg,17,160,1033,676,Dog,0.9988422989845276
731,6f8d919f6584ffd8.jpg,17,142,534,534,Dog,0.925067663192749
732,6ffa380d89ab1d87.jpg,145,145,236,418,Person,0.9544029235839844
733,6ffa380d89ab1d87.jpg,109,109,273,437,Person,0.933074951171875
734,6ffa380d89ab1d87.jpg,364,127,455,364,Person,0.8647058010101318
735,6ffa380d89ab1d87.jpg,109,163,200,437,Person,0.8033183217048645
